industry,industry_rank,anchor_store_rank,entity_path,business_date,enterprise_id,enterprise_name,store_id,region_name,store_name,task_id,job_id,headcount,total_headcount,original_headcount,required_health_card,demand_count,attendance_count,headcount_gap,shortage_group_count
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_413733,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-25,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,0,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_413733,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,3,3,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-26,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-27,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_413733,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-28,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_413733,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_528868,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-29,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_733708,2,2,2,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_981321,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_791925,0,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_413733,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_726320,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_371636,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_870573,1,1,1,否,0,0,0,0
商超,3,3,X市远岚商超门店,2026-05-30,enterprise_ref_184656,合成运营主体_184656,store_ref_260139,X市,X市远岚商超门店,,job_ref_730028,1,1,1,否,0,0,0,0
